date,time,title,author,sbuject,resume
13/09/2023,18:00,Pollo a la Coca Cola: los consejos para preparar el plato más sencillo y rico de todos,Rocío Oyanguren,Cocina criolla,Una receta sencilla de hacer de Las Recetas de Yo Madre con la que sorprenderás a toda tu familia. Acompáñala con arroz y tu ensalada preferida. 
13/09/2023,17:57,¿Por qué una persona ebria podría morirse si se echa a dormir?,Redacción EC,Por qué,"La ingesta excesiva y acelerada de bebidas alcohólicas en un ser humano, afecta al organismo y hasta resultaría fatídico tras conciliar el sueño ..."
13/09/2023,17:55,Amarga derrota: Perú cayó 15-0 ante Brasil por Sudamericano Sub 20 de Futsal | RESUMEN Y GOLES,Redacción EC,Selección,Brasil apabulló a la selección peruana y registró la mayor goleada del Sudamericano Sub-20 de Futsal.
13/09/2023,17:54,Luis Abram reconoce su responsabilidad en el gol de Brasil: “Duele mucho” ,Redacción EC,Deportes,"Luis Abram partió rumbo a Estados Unidos para unirse a su club, pero antes se pronunció sobre la puntual jugada que terminó en el 1-0 de Brasil s..."
13/09/2023,17:52,DeSantis desaconseja las nuevas vacunas contra el COVID-19 para menores de 65 años,Agencia EFE,EEUU,"“No me quedaré impasible y permitiré que la FDA y los CDC utilicen a floridanos sanos como conejillos de indias para nuevas vacunas de refuerzo”,..."
13/09/2023,17:49,"Municipios recibieron S/18,5 millones luego de visitas al despacho de Guillermo Bermejo",Óscar Libón,Reportajes,"Las municipalidades provinciales de Yauyos y Huarochirí-Matucana, en Lima Provincias, así como la del distrito de Cusca (Corongo, Áncash), obtuvi..."
13/09/2023,17:43,Jorge Montoya sustentó proyecto para retirar al Perú de la Convención Interamericana de DD.HH.: ¿qué opinan las bancadas?,Sebastian Ortiz Martínez,Congreso,"Desde la bancada de Cambio Democrático, cuestionaron la propuesta y pidieron que vaya al archivo. El ex primer ministro Pedro Cateriano afirmó qu..."
13/09/2023,17:39,Huacho: reportan incendio en colegio que deja cuantiosos daños materiales | VIDEO,Redacción EC,Sucesos,Los bomberos trabajaron por más de una hora en el lugar para sofocar el fuego. Afortunadamente no se han reportado heridos ni fallecidos.
13/09/2023,17:35,Essalud: Compañía de militante de Perú Libre logró contrato luego de cita con alta funcionaria,Yesenia Vilcapoma,Reportajes,"El Consorcio Rocer, relacionado con Ángel Rojas Cerrón, afiliado a Perú Libre y exfuncionario del gobierno de Pedro Castillo, logró una contratac..."
13/09/2023,17:30,Postres en casa: prepara este delicioso keke de manzana ,Colette  Olaechea,Postres,"Colette Olaechea, Mamá Chef, comparte con nosotros una sencilla receta para aprovechar manzanas en casa. Toma nota de cómo preparar este suave ke..."
13/09/2023,17:28,COVID-19: ciudadanos podrán vacunarse en los centros comerciales de Lima sur,Redacción EC,Sucesos,"El Ministerio de Salud enfatizó que las personas con una, dos, tres o cuatro dosis monovalentes pueden acceder a la vacuna bivalente"
13/09/2023,17:24,Javier Masías se declara fan de Milett Figueroa y celebra su participación en “Bailando 2023″,Redacción EC,Farándula,"No es la primera vez en que el jurado de “El gran chef: Famosos” dice que es fanático de la modelo, quien debutó en la televisión argentina el pa..."
13/09/2023,17:24,"Madre de familia asegura ya no soportar a sus 3 hijos, esposo ni al perro: la confesión se hizo viral en TIKTOK",Redacción EC,Qué,Las últimas vacaciones familiares habrían colmado la paciencia de una influencer española.
13/09/2023,17:20,Congreso de Compliance y Lucha Anticorrupción: las expectativas y los destacados ponentes para este evento,Redacción EC,Sucesos,"El Comercio conversó con Mónica Huertas Dorrego, presidente de la World Compliance Association Capítulo Perú, quien nos detalló cuáles son las ex..."
13/09/2023,17:17,Explosión en Gaza deja al menos 5 palestinos muertos y 25 heridos por choques con Ejército israelí,Agencia EFE,Oriente Medio,"“Hay cinco mártires y 25 personas con heridas varias. Los equipos médicos aún están realizando intervenciones”, señaló el portavoz del ministerio..."
13/09/2023,16:59,Germán Leguía tras derrota de Perú: “Nunca vi a un Brasil tan ‘llorón’ como el de ayer”,Redacción EC,Selección,"Por otro lado, el exfutbolista reconoció que hubo un “pequeño error” en el gol de Marquinhos que significó la victoria de la ‘Canarinha’."
13/09/2023,16:58,Esto se sabe de la lesión de Arturo Vidal con miras al partido entre Chile vs Perú,Redacción EC,Chile,"Arturo Vidal, una de las principales figuras de Chile, podría ser baja para el siguiente partido ante la selección peruana por Eliminatorias"
13/09/2023,16:52,Conferencia Episcopal sobre Congreso y la JNJ: “Enfrentamiento está generando grave daño a la estabilidad e institucionalidad democrática”,Redacción EC,Actualidad,"En un comunicado, remarcó que este conflicto también está poniendo en riesgo “la legalidad, la armonía social y lo establecido” en la Constitució..."
13/09/2023,16:51,Juez pide 17 años de cárcel para el primer acusado por la asonada golpista en Brasil,Agencia EFE,Latinoamérica,"Apoyado en vastas pruebas documentales, el magistrado dijo que “no hay dudas” sobre la “acentuada” responsabilidad de Aécio Lúcio Costa Pereira."
13/09/2023,16:50,Tallarines con hot dog: un plato rapidísimo y económico para disfrutar en familia,Rocío Oyanguren,Cocina criolla,"Si tienes hambre y quieres preparar algo rápido, esta receta de espaguetis con hot dog te salvará el día. Las Recetas de Yo Madre explica el paso..."
13/09/2023,16:50,Así puedes postular a becas universitarias y técnicas para estudiantes de Lima y otras regiones del Perú,Redacción EC,Tramites,Los postulantes tienen hasta el 7 de enero de 2024 para reunir los requisitos y acceder a los beneficios que ofrece el programa de Becas BCP.
13/09/2023,16:50,¿Cuántas vacantes aumentará el programa “Beca 18″ para el 2024?,Redacción EC,Tramites,El Gobierno Peruano mencionó que “Beca 18″ contará con el doble de becados y preparación universitaria en 2024. Conoce de qué se trata en esta no...
13/09/2023,16:35,EE. UU. advierte a Corea del Norte que ningún país debería ayudar a Putin a “matar inocentes ucranianos”,Agencia EFE,EEUU,"John Kirby, portavoz del Consejo de Seguridad Nacional, dijo que su país sigue instando a Corea del Norte a que cumpla su compromiso de no apoyar..."
13/09/2023,16:34,¿Por qué Ursula Corbero “sufrió” antes de aceptar el personaje de “El cuerpo en llamas”? Esto dijo la actriz española,Redacción EC,Por qué,En esta nota te contaremos lo que debes saber sobre por qué la actriz “sufrió” antes de aceptar el personaje de “El cuerpo en llamas”
13/09/2023,16:34,“¡Me ha pasado!”: Indecopi lanza campaña para dar a conocer a jóvenes las competencias y servicios de la institución,Redacción EC,Perú,El Indecopi difundirá videos cortos con recomendaciones que brindarán información precisa para actuar ante alguna afectación de sus derechos o pa...
13/09/2023,16:27,Informe oficial vuelve a confirmar estado saludable de las 25 playas afectadas por derrame,,Notas contratadas,"Repsol destinó más de 1.000 millones de soles para todos los trabajos de  limpieza inmediata, remediación, monitoreo  ambiental y compensación so..."
13/09/2023,16:14,Nueva York inicia censo entre población inmigrante apta para trabajar,Agencia EFE,EEUU,"Alcalde Eric Adams y la gobernadora de Nueva York, Kathy Hochul, aseguran que hay miles de trabajos disponibles en la ciudad y los campos agrícol..."
13/09/2023,16:11,Carlos Barraza se muestra arrependido de haberle sido infiel a Danuska Zapata: “Nunca debí portarme mal con ella”,Redacción EC,Farándula,El salsero hizo meaculpa tras fallarle a la madre de su primera hija Gaela y resaltó que ella siempre lo apoyó. 
13/09/2023,16:06,"Wall Street cierra mixto y el Dow Jones baja un 0,20 % tras el dato de inflación en EE.UU.",Agencia EFE,Mercados,"Al término de las operaciones en la Bolsa de Nueva York, el Dow Jones se situó en 34.575,5 puntos, mientras que el selectivo S&P 500 repuntó un 0..."
14/09/2023,23:22,¿Qué pasó en el mundo un día como hoy? Revisa el efemérides del 14 de septiembre,Agencia EFE,Actualidad,"Conoce qué sucedía en el mundo un 14 de septiembre, un día cargado de nacimientos, muertes y otros momentos históricos que conmocionaron al mundo..."
14/09/2023,22:59,Temblor en Colombia 2023 | Últimos sismos del jueves 14 de septiembre,Redacción EC,Colombia,Mira aquí los reportes del Servicio Geológico Colombiano (SGC) sobre los últimos sismos en el país. 
14/09/2023,22:56,Temblor en Chile hoy -  14 de septiembre: últimos sismos vía CSN,Redacción EC,Chile,Revisa aquí en vivo los últimos reportes de los movimientos sísmicos en Chile de acuerdo al Centro Sismológico Nacional.
14/09/2023,22:41,Bullrich se abandera como “la alternativa real al kirchnerismo” en próximas presidenciales argentinas,Agencia EFE,Latinoamérica,“Somos la única fuerza que le puso el pecho al kirchnernismo y ahora tenemos que terminar esta obra. Somos la alternativa real al kirchnernismo. ...
14/09/2023,22:37,Temblor en México hoy | Jueves 14 de septiembre: últimos sismos vía SSN,Redacción EC,Mexico,Revisa aquí la última hora de la actividad sísmica en México reportada por el Servicio Sismológico Nacional (SSN).
14/09/2023,22:23,Subcomisión de Acusaciones Constitucionales realizará este viernes audiencia por el caso de María Cordero Jon Tay,Redacción EC,Congreso,En la agenda del Parlamento figura que la Comisión de Constitución continuará con el debate del pedido de facultades legislativas solicitado por ...
14/09/2023,22:02,"Partidos de hoy en vivo, jueves 14 de septiembre: a qué hora y dónde ver fútbol online",Redacción EC,Fútbol mundial,"Revisa la programación completa de todos los partidos de hoy, jueves 14 de septiembre de 2023."
14/09/2023,22:01,Delfina Gómez se convierte en la primera mujer gobernadora del Estado de México,Agencia EFE,México,“Como la primera mujer gobernadora del Estado de México sabré estar a la altura del reto y de la confianza que en mi persona han depositado los m...
14/09/2023,21:53,Una teoría del mosaico para sobresalir en un ambiente incierto y competitivo,Dario Valdizán,Economía,"“Creemos que la filosofía de la teoría del mosaico es la adecuada para invertir en Latinoamérica, una región que se caracteriza por grandes asime..."
14/09/2023,21:34,Cuba no se opone a la participación legal de sus ciudadanos en Ucrania en apoyo a rusos,Agencia EFE,Centroamérica,"“No tenemos nada contra los cubanos que simplemente quieren firmar un contrato y participar legalmente con el Ejército ruso en esta operación”, s..."
14/09/2023,21:30,"HOY Temblor en Perú, jueves 14 de setiembre: hora, epicentro y magnitud",Redacción EC,Perú,Mira aquí los reportes del Instituto Geofísico del Perú (IGP) sobre los últimos sismos en el país. 
14/09/2023,21:23,Ofertas laborales setiembre 2023: vacantes y cómo postular a trabajos en sector público,Redacción EC,Respuestas,En la siguiente nota conocerás los puestos laborales que ofrece el sector público con excelentes remuneraciones. Revisa los requisitos de las con...
14/09/2023,21:17,Zamir Villaverde cuestiona a Fiscalía por mantenerlo como investigado en proceso por lavado de activos,Redacción EC,Justicia,El empresario cuestionó al Ministerio Público durante una audiencia de tutela de derechos que solicitó en el proceso por lavado de activos  
14/09/2023,21:16,Resultados de la Quiniela del jueves 14 de septiembre: mira los sorteos de la Nacional y Provincia,Redacción EC,Argentina,"Mira aquí los resultados de la Quiniela en sus cinco ediciones: Previa, Primera, Matutina, Vespertina y Nocturna."
14/09/2023,21:06,Día del Programador: por qué se celebra esta fecha,Grupo GDA,Actualidad,La fecha que celebra a estos profesionales de la tecnología se originó en Rusia en 2009; cuáles son las tareas que realizan los homenajeados de l...
14/09/2023,21:05,"Armas de fuego, balas y droga halladas al intervenir dos cárceles de Ecuador",Agencia EFE,Latinoamérica,"También se incautaron otros objetos prohibidos dentro de la cárcel como 56 teléfonos móviles, una radio de comunicación y 715 dólares."
14/09/2023,21:05,Lo último del DESFILE MILITAR 2023 en México,Redacción EC,Dónde,"Este 16 de setiembre se llevará a cabo el magno y tradicional evento militar en México. Revisa aquí el horario, ruta en CDMX, dónde verlo y más d..."
14/09/2023,21:00,JNJ:  Cancelan citación a presidenta y miembros de Junta Nacional de Justicia,Redacción EC,Justicia,"Comisión de Justicia había citado a la presidenta de la JNJ, Imelda Tumialán, así como Aldo Vásquez, Henry Ávila e Inés Tello. No obstante, cance..."
14/09/2023,21:00,Precio del dólar en Perú - 14 de setiembre: a cuántó cerró el tipo de cambio,Redacción EC,Mercados,Consulta la cotización en compra y venta de la moneda estadounidense en el país de este jueves 14 de setiembre.
14/09/2023,20:42,SJL: Sedapal inició trabajos de mantenimiento de pista tras queja de vecinos,Redacción EC,Sucesos,"La institución detalló que el deterioro se produjo por el paso de los años debido a la acumulación de agua,  el tránsito de vehículos y el mal us..."
14/09/2023,20:32,Kim Jong-un visita fábrica aeronáutica en Rusia que produce “armamento civil y militar”,Agencia AFP,Asia,La agencia rusa TASS señaló que la fábrica produce equipamiento militar y civil.
14/09/2023,20:04,Asesinan a político del partido del presidente electo Arévalo en Guatemala,Agencia AFP,Centroamérica,"La víctima fue identificada como Aníbal Ramírez, candidato en junio pasado a síndico de la corporación municipal de ese poblado maya por el Movim..."
